,year,plant_name,aea_energy_region,source,data_version,fuel_type,generation,acep_region
13184,2017,Eielson AFB Central Heat & Power Plant,Railbelt,EIA923,Early Release,Oil,67.0,Railbelt
13186,2017,Eielson AFB Central Heat & Power Plant,Railbelt,EIA923,Early Release,Coal,66772.0,Railbelt
13235,2017,Lake Dorothy Hydroelectric Project,Southeast,EIA923,Early Release,Hydro,77150.0,Coastal
13251,2017,Salmon Creek 1,Southeast,EIA923,Early Release,Hydro,27363.0,Coastal
13259,2017,Snettisham,Southeast,EIA923,Early Release,Hydro,302474.0,Coastal
13264,2017,Elfin Cove,Southeast,PCE,Early Release,Oil,335.347,Coastal
13275,2017,Black Bear Lake,Southeast,EIA923,Early Release,Hydro,19221.0,Coastal
13283,2017,Goat Lake Hydro,Southeast,EIA923,Early Release,Hydro,15606.0,Coastal
13288,2017,Angoon,Southeast,PCE,Early Release,Oil,1799.437,Coastal
13296,2017,Hoonah,Southeast,PCE,Early Release,Oil,3204.283,Coastal
13299,2017,Hoonah,Southeast,PCE,Early Release,Hydro,1417.449,Coastal
13304,2017,Kake,Southeast,PCE,Early Release,Oil,2235.161,Coastal
13315,2017,Chilkat Valley,Southeast,PCE,Early Release,Hydro,1002.54,Coastal
13323,2017,Kasidaya Creek Hydro,Southeast,EIA923,Early Release,Hydro,9870.0,Coastal
13331,2017,Beaver Falls,Southeast,EIA923,Early Release,Hydro,39437.0,Coastal
13339,2017,Ketchikan,Southeast,EIA923,Early Release,Hydro,20778.0,Coastal
13344,2017,S W Bailey,Southeast,EIA923,Early Release,Oil,3307.0,Coastal
13355,2017,Silvis,Southeast,EIA923,Early Release,Hydro,10110.0,Coastal
13363,2017,Swan Lake,Southeast,EIA923,Early Release,Hydro,70514.0,Coastal
13371,2017,Whitman,Southeast,EIA923,Early Release,Hydro,9373.0,Coastal
13379,2017,South Fork,Southeast,EIA923,Early Release,Hydro,5762.0,Coastal
13384,2017,Centennial,Southeast,EIA923,Early Release,Oil,3568.0,Coastal
13392,2017,Craig,Southeast,EIA923,Early Release,Oil,1509.0,Coastal
13403,2017,Chester Lake,Southeast,EIA923,Early Release,Hydro,3839.0,Coastal
13411,2017,Purple Lake,Southeast,EIA923,Early Release,Hydro,16932.0,Coastal
13416,2017,False Island,Southeast,EIA923,Early Release,Oil,1553.0,Coastal
13424,2017,Haines,Southeast,PCE,Early Release,Oil,277.439,Coastal
13432,2017,Pelican,Southeast,EIA923,Early Release,Oil,4.0,Coastal
13435,2017,Pelican,Southeast,EIA923,Early Release,Hydro,1898.0,Coastal
13440,2017,Blind Slough,Southeast,EIA923,Early Release,Oil,950.6,Coastal
13443,2017,Blind Slough,Southeast,EIA923,Early Release,Hydro,11726.0,Coastal
13456,2017,Klawock Power Generation Station,Southeast,EIA923,Early Release,Oil,35.0,Coastal
13467,2017,Blue Lake Hydro,Southeast,EIA923,Early Release,Hydro,59004.0,Coastal
13475,2017,Green Lake,Southeast,EIA923,Early Release,Hydro,54587.0,Coastal
13491,2017,Tyee Lake Hydroelectric Facility,Southeast,EIA923,Early Release,Hydro,111574.0,Coastal
13496,2017,Tenakee Springs,Southeast,PCE,Early Release,Oil,414.305,Coastal
13504,2017,Skagway,Southeast,PCE,Early Release,Oil,784.4,Coastal
13512,2017,Wrangell,Southeast,EIA923,Early Release,Oil,902.0,Coastal
13520,2017,Thorne Bay Plant,Southeast,EIA923,Early Release,Oil,66.0,Coastal
13528,2017,Gustavus,Southeast,PCE,Early Release,Oil,189.962,Coastal
13531,2017,Gustavus,Southeast,PCE,Early Release,Hydro,2206.957,Coastal
13536,2017,Whale Pass,Southeast,PCE,Early Release,Oil,363.697,Coastal
13547,2017,Annex Creek,Southeast,EIA923,Early Release,Hydro,19151.0,Coastal
13560,2017,Yakutat,Southeast,PCE,Early Release,Oil,2474.156,Coastal
13568,2017,Gold Creek,Southeast,EIA923,Early Release,Oil,15.0,Coastal
13571,2017,Gold Creek,Southeast,EIA923,Early Release,Hydro,4543.0,Coastal
13576,2017,Industrial Plant,Southeast,EIA923,Early Release,Oil,84.0,Coastal
13656,2017,Ekwok,Bristol Bay,PCE,Early Release,Oil,450.9829962,Rural Remote
13664,2017,Arctic Village,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,540.438,Rural Remote
13672,2017,Beaver,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,295.06684,Rural Remote
13680,2017,Birch Creek,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,17.659,Rural Remote
13688,2017,Chalkyitsik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,317.77,Rural Remote
13696,2017,Circle,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,382.96,Rural Remote
13704,2017,Galena Electric Utility,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,5765.649,Rural Remote
13712,2017,Central,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,474.922,Rural Remote
13720,2017,Gwitchyaa Zhee,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,3258.915,Rural Remote
13728,2017,Hughes,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,448.653,Rural Remote
13736,2017,Koyukuk,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,316.345,Rural Remote
13744,2017,McGrath,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,2245.755,Rural Remote
13752,2017,Nikolai,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,440.038,Rural Remote
13760,2017,Rampart,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,244.669,Rural Remote
13768,2017,Ruby,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,658.487,Rural Remote
13776,2017,Takotna,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,231.591,Rural Remote
13784,2017,Tanana,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1322.974,Rural Remote
13792,2017,Northway,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1159.999,Rural Remote
13800,2017,Manley Hot Springs,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,542.716,Rural Remote
13808,2017,Venetie,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,695.0,Rural Remote
13816,2017,Tok,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,9386.447,Rural Remote
13824,2017,Allakaket,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,618.048,Rural Remote
13832,2017,Bettles,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,545.2,Rural Remote
13840,2017,Eagle,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,795.86,Rural Remote
13845,2017,Eagle,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,25.06,Rural Remote
13848,2017,Healy Lake,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,54.22427,Rural Remote
13856,2017,Anvik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,402.087,Rural Remote
13864,2017,Grayling,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,621.474,Rural Remote
13872,2017,Holy Cross,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,632.703,Rural Remote
13880,2017,Huslia,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1084.699,Rural Remote
13888,2017,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,691.367,Rural Remote
13893,2017,Kaltag,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Solar,7.556,Rural Remote
13896,2017,Minto,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,632.512,Rural Remote
13904,2017,Nulato,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1037.729,Rural Remote
13912,2017,Shageluk,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,422.726,Rural Remote
13939,2018,Lake Dorothy Hydroelectric Project,Southeast,EIA923,Early Release,Hydro,81558.0,Coastal
13944,2018,Karluk,Kodiak,PCE,Early Release,Oil,218.207,Coastal
13952,2018,Anchorage 1,Railbelt,EIA923,Early Release,Oil,79.951,Railbelt
13953,2018,Anchorage 1,Railbelt,EIA923,Early Release,Gas,28857.049,Railbelt
13963,2018,Eklutna Hydro Project,Railbelt,EIA923,Early Release,Hydro,168115.0,Railbelt
13968,2018,George M Sullivan Generation Plant 2,Railbelt,EIA923,Early Release,Oil,38.745,Railbelt
13969,2018,George M Sullivan Generation Plant 2,Railbelt,EIA923,Early Release,Gas,843289.255,Railbelt
13976,2018,Aniak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,2582.3,Rural Remote
13984,2018,Arctic Village,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,479.774,Rural Remote
13992,2018,Atka,Aleutians,PCE,Early Release,Oil,56.281,Rural Remote
13995,2018,Atka,Aleutians,PCE,Early Release,Hydro,361.062,Rural Remote
14000,2018,Atmautluak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,609.759,Rural Remote
14010,2018,Aurora Energy LLC Chena,Railbelt,EIA923,Early Release,Coal,177819.0,Railbelt
14024,2018,Barrow,North Slope,EIA923,Early Release,Oil,1.909,Rural Remote
14025,2018,Barrow,North Slope,EIA923,Early Release,Gas,48251.091,Rural Remote
14032,2018,Beaver,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,135.058,Rural Remote
14040,2018,Birch Creek,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,107.92,Rural Remote
14048,2018,Buckland,Northwest Arctic,PCE,Early Release,Oil,1064.66,Rural Remote
14052,2018,Buckland,Northwest Arctic,PCE,Early Release,Wind,49.296,Rural Remote
14056,2018,Chalkyitsik,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,289.2880905,Rural Remote
14064,2018,Chenega Bay,Copper River/Chugach,PCE,Early Release,Oil,246.47,Coastal
14072,2018,Chignik Lagoon,Bristol Bay,PCE,Early Release,Oil,164.578,Rural Remote
14075,2018,Chignik Lagoon,Bristol Bay,PCE,Early Release,Hydro,473.086,Rural Remote
14080,2018,Chignik Lake,Bristol Bay,PCE,Early Release,Oil,312.851,Rural Remote
14088,2018,Chignik,Bristol Bay,PCE,Early Release,Oil,848.6155568,Rural Remote
14096,2018,Chitina,Copper River/Chugach,PCE,Early Release,Oil,436.327,Coastal
14107,2018,Salmon Creek 1,Southeast,EIA923,Early Release,Hydro,24389.0,Coastal
14113,2018,Beluga,Railbelt,EIA923,Early Release,Gas,37832.0,Railbelt
14123,2018,Cooper Lake,Railbelt,EIA923,Early Release,Hydro,59832.0,Railbelt
14137,2018,Southcentral Power Project,Railbelt,"EIA923, FERC1",Early Release,Gas,1204476.0,Railbelt
14144,2018,Circle,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,389.8,Rural Remote
14152,2018,Clark's Point,Bristol Bay,PCE,Early Release,Oil,296.0603442,Rural Remote
14163,2018,Allison Creek Hydro,Copper River/Chugach,EIA923,Early Release,Hydro,23077.0,Coastal
14168,2018,Glennallen,Copper River/Chugach,EIA923,Early Release,Oil,9662.0,Coastal
14179,2018,Solomon Gulch,Copper River/Chugach,EIA923,Early Release,Hydro,42087.0,Coastal
14184,2018,Valdez,Copper River/Chugach,EIA923,Early Release,Oil,888.0,Coastal
14195,2018,Snettisham,Southeast,EIA923,Early Release,Hydro,259856.0,Coastal
14200,2018,Valdez Cogen,Copper River/Chugach,EIA923,Early Release,Oil,16993.0,Coastal
14211,2018,Humpback Creek,Copper River/Chugach,EIA923,Early Release,Hydro,3267.0,Coastal
14216,2018,Orca,Copper River/Chugach,EIA923,Early Release,Oil,7021.0,Coastal
14227,2018,Power Creek,Copper River/Chugach,EIA923,Early Release,Hydro,15171.0,Coastal
14232,2018,Diomede,Bering Straits,PCE,Early Release,Oil,224.6354658,Rural Remote
14240,2018,Fort Greely Power Plant,Railbelt,EIA923,Early Release,Oil,69.58,Railbelt
14250,2018,Utility Plants Section,Railbelt,EIA923,Early Release,Coal,90177.0,Railbelt
14257,2018,JBER Landfill Gas Power Plant,Railbelt,EIA923,Early Release,Gas,42948.0,Railbelt
14264,2018,Egegik,Bristol Bay,PCE,Early Release,Oil,627.318,Rural Remote
14276,2018,Delta Wind Farm,Railbelt,EIA923,Early Release,Wind,4498.0,Railbelt
14280,2018,Elfin Cove,Southeast,PCE,Early Release,Oil,337.005,Coastal
14288,2018,False Pass,Aleutians,PCE,Early Release,Oil,337.09,Rural Remote
14300,2018,Fire Island Wind,Railbelt,EIA923,Early Release,Wind,51829.0,Railbelt
14304,2018,Cold Bay,Aleutians,PCE,Early Release,Oil,2412.493,Rural Remote
14312,2018,Galena Electric Utility,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,5821.688,Rural Remote
14320,2018,Central,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,484.071,Rural Remote
14348,2018,Eva Creek Wind,Railbelt,EIA923,Early Release,Wind,65514.0,Railbelt
14352,2018,Fairbanks,Railbelt,EIA923,Early Release,Oil,3927.0,Railbelt
14363,2018,Black Bear Lake,Southeast,EIA923,Early Release,Hydro,18099.0,Coastal
14368,2018,Healy,Railbelt,EIA923,Early Release,Oil,5373.637,Railbelt
14370,2018,Healy,Railbelt,EIA923,Early Release,Coal,257091.363,Railbelt
14376,2018,North Pole,Railbelt,EIA923,Early Release,Oil,369250.0,Railbelt
14384,2018,Golovin,Bering Straits,PCE,Early Release,Oil,935.3436077,Rural Remote
14392,2018,Gwitchyaa Zhee,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,3106.62,Rural Remote
14401,2018,Bernice Lake,Railbelt,EIA923,Early Release,Gas,396.0,Railbelt
14411,2018,Bradley Lake,Railbelt,EIA923,Early Release,Hydro,404479.0,Railbelt
14417,2018,Nikiski Co-Generation,Railbelt,EIA923,Early Release,Gas,404744.0,Railbelt
14424,2018,Seldovia,Railbelt,EIA923,Early Release,Oil,85.0,Railbelt
14433,2018,Soldotna,Railbelt,EIA923,Early Release,Gas,23756.0,Railbelt
14443,2018,Goat Lake Hydro,Southeast,EIA923,Early Release,Hydro,14916.0,Coastal
14448,2018,Hughes,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,442.722,Rural Remote
14456,2018,Igiugig,Bristol Bay,PCE,Early Release,Oil,322.11,Rural Remote
14464,2018,Newhalen,Bristol Bay,PCE,Early Release,Oil,81.61,Rural Remote
14467,2018,Newhalen,Bristol Bay,PCE,Early Release,Hydro,3627.47,Rural Remote
14472,2018,Angoon,Southeast,PCE,Early Release,Oil,1771.994,Coastal
14480,2018,Hoonah,Southeast,PCE,Early Release,Oil,3756.615,Coastal
14483,2018,Hoonah,Southeast,PCE,Early Release,Hydro,739.512,Coastal
14488,2018,Kake,Southeast,PCE,Early Release,Oil,2228.271,Coastal
14499,2018,Chilkat Valley,Southeast,PCE,Early Release,Hydro,887.76,Coastal
14504,2018,Deering,Northwest Arctic,PCE,Early Release,Oil,551.94,Rural Remote
14508,2018,Deering,Northwest Arctic,PCE,Early Release,Wind,80.581,Rural Remote
14515,2018,Kasidaya Creek Hydro,Southeast,EIA923,Early Release,Hydro,10606.0,Coastal
14523,2018,Beaver Falls,Southeast,EIA923,Early Release,Hydro,33310.0,Coastal
14531,2018,Ketchikan,Southeast,EIA923,Early Release,Hydro,15741.0,Coastal
14536,2018,S W Bailey,Southeast,EIA923,Early Release,Oil,18614.0,Coastal
14547,2018,Silvis,Southeast,EIA923,Early Release,Hydro,9221.0,Coastal
14555,2018,Swan Lake,Southeast,EIA923,Early Release,Hydro,58416.0,Coastal
14563,2018,Whitman,Southeast,EIA923,Early Release,Hydro,6998.0,Coastal
14568,2018,King Cove,Aleutians,EIA923,Early Release,Oil,809.0,Rural Remote
14571,2018,King Cove,Aleutians,EIA923,Early Release,Hydro,3728.0,Rural Remote
14576,2018,Kipnuk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1729.96,Rural Remote
14587,2018,South Fork,Southeast,EIA923,Early Release,Hydro,4146.0,Coastal
14608,2018,Kodiak Microgrid,Kodiak,EIA923,Early Release,Oil,74.0,Coastal
14628,2018,Pillar Mountain Wind Project Microgrid,Kodiak,EIA923,Early Release,Wind,26170.0,Coastal
14643,2018,Terror Lake Microgrid,Kodiak,EIA923,Early Release,Hydro,121969.0,Coastal
14648,2018,Kokhanok,Bristol Bay,PCE,Early Release,Oil,460.526,Rural Remote
14656,2018,Kotzebue,Northwest Arctic,PCE/EIA923,Early Release,Oil,15590.241,Rural Remote
14660,2018,Kotzebue,Northwest Arctic,PCE/EIA923,Early Release,Wind,4400.163,Rural Remote
14664,2018,Koyukuk,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,204.142,Rural Remote
14672,2018,Kwethluk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1685.673,Rural Remote
14680,2018,Kwigillingok,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1071.689784,Rural Remote
14684,2018,Kwigillingok,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,273.366,Rural Remote
14688,2018,Larsen Bay,Kodiak,PCE,Early Release,Oil,33.901,Coastal
14691,2018,Larsen Bay,Kodiak,PCE,Early Release,Hydro,922.939,Coastal
14696,2018,Levelock,Bristol Bay,PCE,Early Release,Oil,373.209,Rural Remote
14704,2018,Lime Village,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,49.8135,Rural Remote
14712,2018,Manokotak,Bristol Bay,PCE,Early Release,Oil,632.1398979,Rural Remote
14721,2018,Eklutna Generation Station,Railbelt,EIA923,Early Release,Gas,614791.0,Railbelt
14728,2018,McGrath,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,2178.654,Rural Remote
14736,2018,Centennial,Southeast,EIA923,Early Release,Oil,5578.0,Coastal
14744,2018,Akhiok,Kodiak,PCE,Early Release,Oil,275.529,Coastal
14752,2018,Craig,Southeast,EIA923,Early Release,Oil,2349.0,Coastal
14763,2018,Chester Lake,Southeast,EIA923,Early Release,Hydro,5384.0,Coastal
14771,2018,Purple Lake,Southeast,EIA923,Early Release,Hydro,8157.0,Coastal
14776,2018,Chuathbaluk,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,232.445,Rural Remote
14784,2018,Crooked Creek,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,242.862,Rural Remote
14792,2018,Red Devil,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,64.385,Rural Remote
14800,2018,Sleetmute,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,253.754,Rural Remote
14808,2018,Stony River,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,126.3604822,Rural Remote
14816,2018,Naknek,Bristol Bay,PCE,Early Release,Oil,24837.295,Rural Remote
14824,2018,Napaskiak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,822.1734272,Rural Remote
14832,2018,False Island,Southeast,EIA923,Early Release,Oil,1575.0,Coastal
14840,2018,Chefornak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,1507.844,Rural Remote
14848,2018,Perryville,Bristol Bay,RCA,Early Release,Oil,298.332,Rural Remote
14856,2018,Nelson Lagoon,Aleutians,PCE,Early Release,Oil,320.114,Rural Remote
14864,2018,Koliganek,Bristol Bay,PCE,Early Release,Oil,638.836,Rural Remote
14872,2018,Nikolai,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,386.726,Rural Remote
14880,2018,Snake River,Bering Straits,PCE,Early Release,Oil,28959.577,Rural Remote
14884,2018,Snake River,Bering Straits,PCE,Early Release,Wind,2102.643,Rural Remote
14888,2018,Anaktuvuk Pass,North Slope,PCE,Early Release,Oil,4033.0,Rural Remote
14896,2018,Atqasuk,North Slope,PCE,Early Release,Oil,2653.826,Rural Remote
14904,2018,Kaktovik,North Slope,PCE,Early Release,Oil,4469.213,Rural Remote
14912,2018,Nuiqsut,North Slope,EIA923,Early Release,Oil,925.74,Rural Remote
14913,2018,Nuiqsut,North Slope,EIA923,Early Release,Gas,5854.26,Rural Remote
14920,2018,Haines,Southeast,PCE,Early Release,Oil,1461.111,Coastal
14928,2018,Point Hope,North Slope,PCE,Early Release,Oil,6768.559,Rural Remote
14936,2018,Point Lay,North Slope,PCE,Early Release,Oil,3587.415,Rural Remote
14944,2018,Wainwright,North Slope,PCE,Early Release,Oil,7424.42,Rural Remote
14952,2018,Nunam Iqua,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,773.081,Rural Remote
14960,2018,Dillingham,Bristol Bay,PCE,Early Release,Oil,19186.147,Rural Remote
14968,2018,Ouzinkie,Kodiak,PCE,Early Release,Oil,397.574,Coastal
14971,2018,Ouzinkie,Kodiak,PCE,Early Release,Hydro,276.468,Coastal
14976,2018,Pedro Bay,Bristol Bay,PCE,Early Release,Oil,200.199,Rural Remote
14984,2018,Pelican,Southeast,EIA923,Early Release,Oil,162.0,Coastal
14987,2018,Pelican,Southeast,EIA923,Early Release,Hydro,1147.0,Coastal
14992,2018,Blind Slough,Southeast,EIA923,Early Release,Oil,412.58,Coastal
14995,2018,Blind Slough,Southeast,EIA923,Early Release,Hydro,8906.0,Coastal
15000,2018,Hydaburg,Southeast,EIA923,Early Release,Oil,3.0,Coastal
15008,2018,Pilot Point,Bristol Bay,PCE,Early Release,Oil,467.705,Rural Remote
15016,2018,Port Heiden,Bristol Bay,PCE,Early Release,Oil,570.6,Rural Remote
15024,2018,Kongiganak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,681.3,Rural Remote
15028,2018,Kongiganak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,729.313,Rural Remote
15032,2018,Rampart,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,65.74523399,Rural Remote
15040,2018,Ruby,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,542.331,Rural Remote
15048,2018,Saint George,Aleutians,PCE,Early Release,Oil,598.653,Rural Remote
15056,2018,Saint Paul,Aleutians,PCE,Early Release,Oil,3009.412,Rural Remote
15060,2018,Saint Paul,Aleutians,PCE,Early Release,Wind,358.261,Rural Remote
15064,2018,Seward,Railbelt,EIA923,Early Release,Oil,144.0,Railbelt
15072,2018,Klawock Power Generation Station,Southeast,EIA923,Early Release,Oil,1331.0,Coastal
15083,2018,Blue Lake Hydro,Southeast,EIA923,Early Release,Hydro,56170.0,Coastal
15091,2018,Green Lake,Southeast,EIA923,Early Release,Hydro,52270.0,Coastal
15107,2018,Tyee Lake Hydroelectric Facility,Southeast,EIA923,Early Release,Hydro,117206.0,Coastal
15112,2018,Stevens Village,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,132.621,Rural Remote
15120,2018,Takotna,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,110.507837,Rural Remote
15128,2018,Port Alsworth,Bristol Bay,PCE,Early Release,Oil,947.255,Rural Remote
15136,2018,Tanana,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1340.148,Rural Remote
15144,2018,Northway,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,1116.799,Rural Remote
15152,2018,Tatitlek,Copper River/Chugach,PCE,Early Release,Oil,404.712,Coastal
15160,2018,Adak,Aleutians,PCE,Early Release,Oil,2071.426,Rural Remote
15168,2018,Sand Point,Aleutians,PCE,Early Release,Oil,2805.538,Rural Remote
15172,2018,Sand Point,Aleutians,PCE,Early Release,Wind,1202.683,Rural Remote
15176,2018,Manley Hot Springs,Yukon-Koyukuk/Upper Tanana,PCE,Early Release,Oil,547.907,Rural Remote
15185,2018,TNSG North Plant,North Slope,EIA923,Early Release,Gas,61008.0,Rural Remote
15200,2018,Tenakee Springs,Southeast,PCE,Early Release,Oil,389.923,Coastal
15209,2018,Tesoro Kenai Cogeneration Plant,Railbelt,EIA923,Early Release,Gas,64726.539,Railbelt
15216,2018,Tuluksak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,550.337,Rural Remote
15224,2018,Tuntutuliak,Lower Yukon-Kuskokwim,PCE,Early Release,Oil,866.8,Rural Remote
15228,2018,Tuntutuliak,Lower Yukon-Kuskokwim,PCE,Early Release,Wind,158.959,Rural Remote
15232,2018,Skagway,Southeast,EIA923/PCE,Early Release,Oil,73.685,Coastal
15235,2018,Skagway,Southeast,EIA923/PCE,Early Release,Hydro,1988.0,Coastal
15240,2018,Twin Hills,Bristol Bay,PCE,Early Release,Oil,150.9636364,Rural Remote
15248,2018,Nikolski,Aleutians,PCE,Early Release,Oil,215.92,Rural Remote
15256,2018,Unalakleet,Bering Straits,PCE,Early Release,Oil,3590.78,Rural Remote
15260,2018,Unalakleet,Bering Straits,PCE,Early Release,Wind,785.961,Rural Remote
